product_id	product_name	company_name	company_country	company_type	facility_name	facility_country	facility_lat	facility_lng	facility_processes	composition	categories	certificates	characteristics	image
000879	Handloomed Woolen Socks	Skyline Weavers	Germany	Supplier	Skyline Weavers Facility 4	Germany	48,4044	15,8282	[Combing, Bleaching]	"[[""Nylon"",100]]"	[Robes]	[OEKO-TEX Standard 100, OCS (Organic Content Standard), Nordic Swan Ecolabel]		https://example.com/demo-image.jpg
000880	Silk Blend Evening Shawl	EcoThreads	Spain	Supplier	EcoThreads Facility 3	Spain	38,7094	9,5543	[Cutting, Printing]	"[[""Wool"",50],[""Polyester"",50]]"	[Clutches]	[EU Ecolabel for Textiles, RMS (Responsible Mohair Standard)]		https://example.com/demo-image.jpg
000881	Wool Blend Cardigan Vest	Loom & Leaf Co.	United Kingdom	Supplier	Loom & Leaf Co. Facility 2	United Kingdom	57,7014	15,0913	[Brushing / Raising, Nonwoven Formation, Stitching / Sewing, Warping]	"[[""Silk"",50],[""Mohair"",50]]"	[Kids Shorts]	[GRS (Global Recycled Standard)]		https://example.com/demo-image.jpg
000882	Merino Knit Fingerless Gloves Set	Riverstone Looms	France	Supplier	Riverstone Looms Facility 1	France	52,4909	22,1962	[Bleaching, Warping, Printing]	"[[""Cotton"",50],[""Jute"",50]]"	[Sneakers]	[RCS (Recycled Claim Standard), RAS (Responsible Alpaca Standard), GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000883	Eco Weave Reusable Straws Set	Heritage Textiles	Italy	Supplier	Heritage Textiles Facility 2	Italy	42,679	18,002	[Cutting]	"[[""Tussah Silk"",100]]"	[Caps]	[OEKO-TEX STeP]		https://example.com/demo-image.jpg
000884	Cotton Twill Work Pants Set	Summit Mills	Sweden	Supplier	Summit Mills Facility 2	Sweden	50,7404	24,107	[Washing / Scouring]	"[[""Cashmere"",50],[""Cotton"",50]]"	[Thermal Underwear]	[BCI (Better Cotton Initiative)]		https://example.com/demo-image.jpg
000885	58	GreenSpun Fabrics	Netherlands	Supplier	GreenSpun Fabrics Facility 1	Netherlands	53,5321	19,9797	[Washing / Scouring, Fiber Preparation, Weaving]	"[[""Acrylic"",50],[""Ramie"",50]]"	[Shapewear]	[Fairtrade Textile Standard, RWS (Responsible Wool Standard), Nordic Swan Ecolabel]		https://example.com/demo-image.jpg
000886	Merino Wool Sweater Dress	Heritage Textiles	Italy	Supplier	Heritage Textiles Facility 4	Italy	56,3153	-3,0709	[Heat Setting, Quality Control & Inspection, Twisting & Winding, Spinning]	"[[""Cotton"",100]]"	[Thermal Underwear]	[EU Ecolabel for Textiles, RMS (Responsible Mohair Standard)]		https://example.com/demo-image.jpg
000887	Merino Knit Socks for Women	EcoThreads	Spain	Supplier	EcoThreads Facility 2	Spain	56,945	26,8897	[Weaving]	"[[""Wool"",100]]"	[Wedges]	[RMS (Responsible Mohair Standard), RAS (Responsible Alpaca Standard), Fairtrade Cotton]		https://example.com/demo-image.jpg
000888	Natural Fiber Yoga Mat Strap	Urban Stitch	Canada	Supplier	Urban Stitch Facility 4	Canada	53,9255	-8,862	[Mercerization, Carding]	"[[""Cashmere"",50],[""Linen (Flax)"",50]]"	[Dress Shirts]	[GOTS (Global Organic Textile Standard), ZDHC MRSL Compliance, OEKO-TEX STeP]		https://example.com/demo-image.jpg
000889	Cotton Linen Blend Dress	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 4	Portugal	53,631	-8,706	[Knitting, Quality Control & Inspection]	"[[""Recycled Nylon"",34],[""Recycled Cotton"",33],[""Ramie"",33]]"	[Organic Cotton]	[GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000890	Recycled Polyester Backpack	Urban Stitch	Canada	Supplier	Urban Stitch Facility 1	Canada	54,602	-6,8735	[Brushing / Raising, Nonwoven Formation]	"[[""Polypropylene"",34],[""Linen (Flax)"",33],[""Silk"",33]]"	[Kids Pants]	[Nordic Swan Ecolabel]		https://example.com/demo-image.jpg
000891	Eco Friendly Reusable Water Bottle Set	Riverstone Looms	France	Supplier	Riverstone Looms Facility 2	France	42,429	6,8353	[Stitching / Sewing, Knitting]	"[[""Leather"",34],[""Hemp"",33],[""Modal"",33]]"	[Hoodies]	[Fairtrade Textile Standard]		https://example.com/demo-image.jpg
000892	Soft Touch Fleece Mittens	Urban Stitch	Canada	Supplier	Urban Stitch Facility 2	Canada	55,9318	11,5176	[Weaving]	"[[""Recycled Cotton"",50],[""Modal"",50]]"	[Panties]	[Higg Product Module (Higg MSI), OEKO-TEX STeP]		https://example.com/demo-image.jpg
000893	Bamboo Socks for Men's Workouts	Heritage Textiles	Italy	Supplier	Heritage Textiles Facility 4	Italy	56,3153	-3,0709	[Heat Setting, Quality Control & Inspection, Twisting & Winding, Spinning]	"[[""Elastane (Spandex)"",50],[""Acetate"",50]]"	[Cocktail Dresses]	[GOTS (Global Organic Textile Standard), ZDHC MRSL Compliance, RAS (Responsible Alpaca Standard)]		https://example.com/demo-image.jpg
000894	Merino Wool Sweater Dress for Women	EcoThreads	Spain	Supplier	EcoThreads Facility 1	Spain	37,1789	29,2145	[Brushing / Raising, Stitching / Sewing]	"[[""Viscose"",50],[""Synthetic Leather (PU Leather)"",50]]"	[Skirts]	[bluesign Approved, ZDHC MRSL Compliance, OEKO-TEX STeP]		https://example.com/demo-image.jpg
000895	Handloomed Wool Afghan Rug	WeaveWorks	United States	Supplier	WeaveWorks Facility 2	United States	39,6236	8,334	[Cutting, Carding]	"[[""Jute"",50],[""Organic Cotton"",50]]"	[Jeans]	[RDS (Responsible Down Standard), BCI (Better Cotton Initiative), ZDHC MRSL Compliance]		https://example.com/demo-image.jpg
000896	Cashmere Knit Scarf Wrap	Riverstone Looms	France	Supplier	Riverstone Looms Facility 3	France	51,9069	20,668	[Fiber Preparation, Weaving, Printing]	"[[""Mohair"",50],[""Viscose"",50]]"	[Coveralls]	[BCI (Better Cotton Initiative), Nordic Swan Ecolabel]		https://example.com/demo-image.jpg
000897	Handloomed Wool Area Rug	WeaveWorks	United States	Supplier	WeaveWorks Facility 4	United States	41,5791	0,1702	[Mercerization, Quality Control & Inspection, Weaving]	"[[""Nylon"",50],[""Linen (Flax)"",50]]"	[Sheath Dresses]	[OEKO-TEX STeP, GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000898	Cashmere Knit Beanie Hat	WeaveWorks	United States	Supplier	WeaveWorks Facility 4	United States	41,5791	0,1702	[Mercerization, Quality Control & Inspection, Weaving]	"[[""Recycled Polyester"",34],[""Ramie"",33],[""Acetate"",33]]"	[Ballet Flats]	[OEKO-TEX STeP, ZDHC MRSL Compliance]		https://example.com/demo-image.jpg
000899	Handmade Silk Tie Necktie	Summit Mills	Sweden	Supplier	Summit Mills Facility 2	Sweden	50,7404	24,107	[Washing / Scouring]	"[[""Nylon"",50],[""Cotton"",50]]"	[Track Pants]	[GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000900	Cotton Twill Work Shorts	WeaveWorks	United States	Supplier	WeaveWorks Facility 3	United States	55,0454	19,6121	[Stitching / Sewing, Carding]	"[[""Elastane (Spandex)"",50],[""Merino Wool"",50]]"	[Bras]	[bluesign Approved, Nordic Swan Ecolabel, RAS (Responsible Alpaca Standard)]		https://example.com/demo-image.jpg
000901	Linen Weave Tablecloth	Heritage Textiles	Italy	Supplier	Heritage Textiles Facility 4	Italy	56,3153	-3,0709	[Heat Setting, Quality Control & Inspection, Twisting & Winding, Spinning]	"[[""Leather"",34],[""Linen (Flax)"",33],[""Acetate"",33]]"	[Handkerchiefs]	[OEKO-TEX Standard 100, GOTS (Global Organic Textile Standard), EU Ecolabel for Textiles]		https://example.com/demo-image.jpg
000902	Cashmere Blend Crew Sweater	Heritage Textiles	Italy	Supplier	Heritage Textiles Facility 4	Italy	56,3153	-3,0709	[Heat Setting, Quality Control & Inspection, Twisting & Winding, Spinning]	"[[""Lyocell (TENCEL)"",34],[""Nylon"",33],[""Alpaca"",33]]"	[Work Pants]	[RCS (Recycled Claim Standard)]		https://example.com/demo-image.jpg
000903	Bamboo Fiber Baby Clothes	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 4	Portugal	53,631	-8,706	[Knitting, Quality Control & Inspection]	"[[""Polyester"",34],[""Alpaca"",33],[""Cupro"",33]]"	[Tank Tops]	[RWS (Responsible Wool Standard), RDS (Responsible Down Standard)]		https://example.com/demo-image.jpg
000904	Linen Blend Summer Skirt	WeaveWorks	United States	Supplier	WeaveWorks Facility 4	United States	41,5791	0,1702	[Mercerization, Quality Control & Inspection, Weaving]	"[[""Cotton"",100]]"	[Chinos]	[GRS (Global Recycled Standard)]		https://example.com/demo-image.jpg
000905	Cashmere Knit Socks	EcoThreads	Spain	Supplier	EcoThreads Facility 1	Spain	37,1789	29,2145	[Brushing / Raising, Stitching / Sewing]	"[[""Lyocell (TENCEL)"",34],[""Recycled Polyester"",33],[""Silk"",33]]"	[Shapewear]	[Fairtrade Textile Standard]		https://example.com/demo-image.jpg
000906	Wool Blend	Loom & Leaf Co.	United Kingdom	Supplier	Loom & Leaf Co. Facility 4	United Kingdom	57,0958	15,99	[Dyeing]	"[[""Cotton"",100]]"	[Kids Footwear]	[GRS (Global Recycled Standard), Higg Product Module (Higg MSI), RWS (Responsible Wool Standard)]		https://example.com/demo-image.jpg
000907	Soft Touch Sherpa Throw	Skyline Weavers	Germany	Supplier	Skyline Weavers Facility 4	Germany	48,4044	15,8282	[Combing, Bleaching]	"[[""Merino Wool"",100]]"	[Scrubs]	[RDS (Responsible Down Standard), OEKO-TEX STeP]		https://example.com/demo-image.jpg
000908	Natural Dye T-Shirt Shirt	Riverstone Looms	France	Supplier	Riverstone Looms Facility 1	France	52,4909	22,1962	[Bleaching, Warping, Printing]	"[[""Organic Cotton"",34],[""Wool"",33],[""Lyocell (TENCEL)"",33]]"	[Sweatpants]	[GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000909	Sustainable Fashion T-Shirt Shirt	WeaveWorks	United States	Supplier	WeaveWorks Facility 3	United States	55,0454	19,6121	[Stitching / Sewing, Carding]	"[[""Acetate"",34],[""Polyurethane"",33],[""Mohair"",33]]"	[Bomber Jackets]	[RCS (Recycled Claim Standard)]		https://example.com/demo-image.jpg
000910	Natural Dye Batik Scarf Wrap	Skyline Weavers	Germany	Supplier	Skyline Weavers Facility 1	Germany	49,0419	-3,9234	[Warping, Spinning, Carding]	"[[""Cashmere"",50],[""Recycled Polyester"",50]]"	[Sweatshirts]	[OEKO-TEX Standard 100]		https://example.com/demo-image.jpg
000911	Soft Touch Sherpa Throw Blanket	Riverstone Looms	France	Supplier	Riverstone Looms Facility 4	France	41,8524	9,0549	[Spinning, Cutting]	"[[""Jute"",34],[""Polyester"",33],[""Cotton"",33]]"	[Snow Gear]	[RMS (Responsible Mohair Standard), RWS (Responsible Wool Standard), Fairtrade Textile Standard]		https://example.com/demo-image.jpg
000912	59	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 1	Portugal	48,7658	20,9422	[Twisting & Winding, Mercerization]	"[[""Bamboo Fiber"",34],[""Wool"",33],[""Hemp"",33]]"	[Track Pants]	[bluesign Approved, RDS (Responsible Down Standard)]		https://example.com/demo-image.jpg
000913	Handloomed Silk Scarf Wrap	WeaveWorks	United States	Supplier	WeaveWorks Facility 3	United States	55,0454	19,6121	[Stitching / Sewing, Carding]	"[[""Lyocell (TENCEL)"",100]]"	[Raincoats]	[GRS (Global Recycled Standard), OEKO-TEX STeP, bluesign Approved]		https://example.com/demo-image.jpg
000914	Natural Dye T-Shirt Collection	EcoThreads	Spain	Supplier	EcoThreads Facility 1	Spain	37,1789	29,2145	[Brushing / Raising, Stitching / Sewing]	"[[""Recycled Nylon"",50],[""Modal"",50]]"	[Pencil Skirts]	[Fairtrade Textile Standard, RAS (Responsible Alpaca Standard), BCI (Better Cotton Initiative)]		https://example.com/demo-image.jpg
000915	Fleece Lined Winter Coat	Skyline Weavers	Germany	Supplier	Skyline Weavers Facility 3	Germany	57,9298	-0,8645	[Knitting]	"[[""Synthetic Leather (PU Leather)"",100]]"	[Maxi Skirts]	[Fairtrade Cotton]		https://example.com/demo-image.jpg
000916	Eco Friendly Water Bottle Holder	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 3	Portugal	53,1436	9,2216	[Fiber Preparation, Printing]	"[[""Alpaca"",34],[""Silk"",33],[""Nylon"",33]]"	[Fabric Belts]	[OCS (Organic Content Standard), OEKO-TEX Made in Green]		https://example.com/demo-image.jpg
000917	Sustainable Fashion Statement Scarf	Urban Stitch	Canada	Supplier	Urban Stitch Facility 3	Canada	41,7184	29,3424	[Bleaching]	"[[""Viscose"",34],[""Jute"",33],[""Polypropylene"",33]]"	[Cashmere]	[OCS (Organic Content Standard), CmiA (Cotton made in Africa), GRS (Global Recycled Standard)]		https://example.com/demo-image.jpg
000918	Fleece Lined Winter Gloves	Skyline Weavers	Germany	Supplier	Skyline Weavers Facility 2	Germany	46,6033	10,979	[Heat Setting]	"[[""Recycled Polyester"",100]]"	[One-Piece]	[Fairtrade Textile Standard]		https://example.com/demo-image.jpg
000919	Handmade Crochet Baby Blanket	Loom & Leaf Co.	United Kingdom	Supplier	Loom & Leaf Co. Facility 3	United Kingdom	41,1633	6,9818	[Heat Setting, Bleaching]	"[[""Wool"",34],[""Mohair"",33],[""Cotton"",33]]"	[Dresses]	[bluesign Approved]		https://example.com/demo-image.jpg
000920	Faux Leather Biker Gloves	Loom & Leaf Co.	United Kingdom	Supplier	Loom & Leaf Co. Facility 3	United Kingdom	41,1633	6,9818	[Heat Setting, Bleaching]	"[[""Hemp"",100]]"	[Terrycloth]	[Fairtrade Cotton, OEKO-TEX Standard 100]		https://example.com/demo-image.jpg
000921	Wool Blend Insulated Mittens	Summit Mills	Sweden	Supplier	Summit Mills Facility 4	Sweden	46,0255	-1,3766	[Finishing, Twisting & Winding, Washing / Scouring, Knitting]	"[[""Linen (Flax)"",34],[""Alpaca"",33],[""Bamboo Fiber"",33]]"	[Underwear]	[OCS (Organic Content Standard), RWS (Responsible Wool Standard)]		https://example.com/demo-image.jpg
000922	Recycled Glass Fiber Art	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 1	Portugal	48,7658	20,9422	[Twisting & Winding, Mercerization]	"[[""Alpaca"",34],[""Merino Wool"",33],[""Leather"",33]]"	[Chelsea Boots]	[EU Ecolabel for Textiles, GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000923	Organic Cotton Kids T-Shirt	Skyline Weavers	Germany	Supplier	Skyline Weavers Facility 4	Germany	48,4044	15,8282	[Combing, Bleaching]	"[[""Synthetic Leather (PU Leather)"",100]]"	[Sandals]	[BCI (Better Cotton Initiative), RWS (Responsible Wool Standard)]		https://example.com/demo-image.jpg
000924	Soft Touch Baby Sweater	GreenSpun Fabrics	Netherlands	Supplier	GreenSpun Fabrics Facility 1	Netherlands	53,5321	19,9797	[Washing / Scouring, Fiber Preparation, Weaving]	"[[""Wool"",50],[""Bamboo Fiber"",50]]"	[Crop Tops]	[OEKO-TEX STeP]		https://example.com/demo-image.jpg
000925	Vintage Inspired Cotton Apron	Heritage Textiles	Italy	Supplier	Heritage Textiles Facility 3	Italy	52,0849	24,0743	[Combing]	"[[""Hemp"",34],[""Recycled Cotton"",33],[""Polyurethane"",33]]"	[Clutches]	[EU Ecolabel for Textiles, Fairtrade Cotton, Higg Product Module (Higg MSI)]		https://example.com/demo-image.jpg
000926	Recycled Glass Fiber Jewelry	WeaveWorks	United States	Supplier	WeaveWorks Facility 1	United States	57,8581	24,3338	[Mercerization, Weaving]	"[[""Leather"",100]]"	[Hipsters]	[RDS (Responsible Down Standard), Fairtrade Textile Standard]		https://example.com/demo-image.jpg
000927	Vintage Inspired Cotton Tablecloth	WeaveWorks	United States	Supplier	WeaveWorks Facility 2	United States	39,6236	8,334	[Cutting, Carding]	"[[""Acrylic"",50],[""Linen (Flax)"",50]]"	[Wallets]	[bluesign Approved]		https://example.com/demo-image.jpg
000928	Handmade	Riverstone Looms	France	Supplier	Riverstone Looms Facility 2	France	42,429	6,8353	[Stitching / Sewing, Knitting]	"[[""Ramie"",50],[""Elastane (Spandex)"",50]]"	[Sleepwear]	[RCS (Recycled Claim Standard), RMS (Responsible Mohair Standard), Higg Product Module (Higg MSI)]		https://example.com/demo-image.jpg
000929	Soft Fleece Slippers Booties	Urban Stitch	Canada	Supplier	Urban Stitch Facility 1	Canada	54,602	-6,8735	[Brushing / Raising, Nonwoven Formation]	"[[""Alpaca"",50],[""Recycled Cotton"",50]]"	[Nightgowns]	[Fairtrade Cotton, RMS (Responsible Mohair Standard)]		https://example.com/demo-image.jpg
000930	Recycled Polyester Tote Pouch	GreenSpun Fabrics	Netherlands	Supplier	GreenSpun Fabrics Facility 3	Netherlands	46,1452	15,1115	[Dyeing]	"[[""Recycled Cotton"",34],[""Recycled Polyester"",33],[""Bamboo Fiber"",33]]"	[Kids Pants]	[BCI (Better Cotton Initiative)]		https://example.com/demo-image.jpg
000931	Recycled Denim Shorts Vest	Loom & Leaf Co.	United Kingdom	Supplier	Loom & Leaf Co. Facility 2	United Kingdom	57,7014	15,0913	[Brushing / Raising, Nonwoven Formation, Stitching / Sewing, Warping]	"[[""Nylon"",50],[""Recycled Cotton"",50]]"	[Pullovers]	[EU Ecolabel for Textiles, GRS (Global Recycled Standard)]		https://example.com/demo-image.jpg
000932	Soft Fleece Hoodie Pullover	GreenSpun Fabrics	Netherlands	Supplier	GreenSpun Fabrics Facility 2	Netherlands	50,7905	29,0179	[Nonwoven Formation, Warping, Printing, Knitting]	"[[""Hemp"",34],[""Polyester"",33],[""Polyurethane"",33]]"	[Messenger Bags]	[RCS (Recycled Claim Standard)]		https://example.com/demo-image.jpg
000933	Eco Weave Cotton Towel	Loom & Leaf Co.	United Kingdom	Supplier	Loom & Leaf Co. Facility 2	United Kingdom	57,7014	15,0913	[Brushing / Raising, Nonwoven Formation, Stitching / Sewing, Warping]	"[[""Nylon"",34],[""Organic Cotton"",33],[""Elastane (Spandex)"",33]]"	[Knit Dresses]	[RWS (Responsible Wool Standard), GRS (Global Recycled Standard), RAS (Responsible Alpaca Standard)]		https://example.com/demo-image.jpg
000934	Bamboo Charcoal Face Mask	Riverstone Looms	France	Supplier	Riverstone Looms Facility 1	France	52,4909	22,1962	[Bleaching, Warping, Printing]	"[[""Hemp"",34],[""Bamboo Fiber"",33],[""Recycled Polyester"",33]]"	[Trunks]	[GRS (Global Recycled Standard), CmiA (Cotton made in Africa)]		https://example.com/demo-image.jpg
000935	Eco Weave Cotton Rug	Riverstone Looms	France	Supplier	Riverstone Looms Facility 4	France	41,8524	9,0549	[Spinning, Cutting]	"[[""Hemp"",100]]"	[Yoga Leggings]	[Fairtrade Textile Standard, Nordic Swan Ecolabel]		https://example.com/demo-image.jpg
000936	Wool Blend Socks Pair	GreenSpun Fabrics	Netherlands	Supplier	GreenSpun Fabrics Facility 3	Netherlands	46,1452	15,1115	[Dyeing]	"[[""Cotton"",100]]"	[Stockings]	[ZDHC MRSL Compliance, Higg Product Module (Higg MSI), OEKO-TEX Made in Green]		https://example.com/demo-image.jpg
000937	Soft Touch Baby Blanket Set	Heritage Textiles	Italy	Supplier	Heritage Textiles Facility 1	Italy	54,2265	24,7713	[Combing]	"[[""Polypropylene"",100]]"	[Jeans]	[OEKO-TEX Made in Green, GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000938	Handloomed Alpaca Throw Pillow	EcoThreads	Spain	Supplier	EcoThreads Facility 4	Spain	36,253	28,2532	[Dyeing]	"[[""Tussah Silk"",34],[""Cashmere"",33],[""Polypropylene"",33]]"	[Industrial Jackets]	[GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000939	Recycled Plastic Storage Bins	Loom & Leaf Co.	United Kingdom	Supplier	Loom & Leaf Co. Facility 1	United Kingdom	39,4716	23,6831	[Stitching / Sewing, Heat Setting, Washing / Scouring, Brushing / Raising]	"[[""Silk"",100]]"	[Maxi Skirts]	[RWS (Responsible Wool Standard), GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000940	Reclaimed Wood Tote Bag	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 3	Portugal	53,1436	9,2216	[Fiber Preparation, Printing]	"[[""Cupro"",34],[""Acrylic"",33],[""Cotton"",33]]"	[Boxers]	[GOTS (Global Organic Textile Standard), Nordic Swan Ecolabel]		https://example.com/demo-image.jpg
000941	Vintage Inspired Scarf Wrap	Urban Stitch	Canada	Supplier	Urban Stitch Facility 4	Canada	53,9255	-8,862	[Mercerization, Carding]	"[[""Mohair"",50],[""Polyester"",50]]"	[Maternity Tops]	[OCS (Organic Content Standard), CmiA (Cotton made in Africa), GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000942	Bamboo Cotton Blend Socks	Urban Stitch	Canada	Supplier	Urban Stitch Facility 3	Canada	41,7184	29,3424	[Bleaching]	"[[""Acrylic"",100]]"	[Maxi Dresses]	[Fairtrade Textile Standard, GRS (Global Recycled Standard), GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000943	Handmade Wool Rug Pad	Urban Stitch	Canada	Supplier	Urban Stitch Facility 1	Canada	54,602	-6,8735	[Brushing / Raising, Nonwoven Formation]	"[[""Ramie"",34],[""Jute"",33],[""Lyocell (TENCEL)"",33]]"	[Chambray]	[RCS (Recycled Claim Standard), RMS (Responsible Mohair Standard), OEKO-TEX STeP]		https://example.com/demo-image.jpg
